uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
109,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3481105763714288, 1.30157396751391, 0.2557459194059664], [-0.3460573835716221, 1.2749097052425122, 0.26870541137123455]]"
110,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3460573835716221, 1.2749097052425122, 0.26870541137123455], [-0.34297298445478974, 1.2499694165187976, 0.2828430389697088]]"
111,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.34297298445478974, 1.2499694165187976, 0.2828430389697088], [-0.34074396686963626, 1.2221642513723665, 0.29650941231489997]]"
112,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.34074396686963626, 1.2221642513723663, 0.29650941231489997], [-0.335980216550605, 1.2021312830309367, 0.31182517554657974]]"
113,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.335980216550605, 1.2021312830309367, 0.31182517554657974], [-0.3362970277127852, 1.181198809531313, 0.318658362219176]]"
114,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.3362970277127852, 1.181198809531313, 0.318658362219176], [-0.3264599771929478, 1.181406146430399, 0.33562351533734563]]"
115,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3264599771929478, 1.1814061464303989, 0.33562351533734563], [-0.3133711062337901, 1.182885329050673, 0.35777246524162076]]"
116,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.3133711062337901, 1.1828853290506731, 0.35777246524162076], [-0.3020569642427575, 1.1850021311368275, 0.3766226353729197]]"
117,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3020569642427575, 1.1850021311368275, 0.3766226353729197], [-0.2884632191401625, 1.1836157586922713, 0.4006566022903268]]"
118,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2884632191401625, 1.1836157586922713, 0.4006566022903268], [-0.27492846302683493, 1.1852804329519298, 0.4235124335745262]]"
119,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.274928463026835, 1.1852804329519295, 0.4235124335745262], [-0.26324504816800387, 1.1878746013348507, 0.44283385795910735]]"
120,face_front,4,0.06,FALSE,0,face_front,4,bus,done,"[[-0.26324504816800387, 1.187874601334851, 0.44283385795910735], [-0.25962697322254613, 1.2423931484089956, 0.4298743659938396]]"
121,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.25962697322254613, 1.2423931484089954, 0.42987436599383955], [-0.2738600515617613, 1.2419757600423684, 0.4053691448231511]]"
122,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.27386005156176124, 1.2419757600423684, 0.4053691448231511], [-0.2888404872851266, 1.239224053058791, 0.3803926693991798]]"
123,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2888404872851266, 1.239224053058791, 0.3803926693991798], [-0.3024970561100373, 1.2389655605770478, 0.3568299567350565]]"
124,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.30249705611003735, 1.2389655605770478, 0.3568299567350565], [-0.31008167246072704, 1.2678611516579679, 0.3335028711975741]]"
125,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.310081672460727, 1.2678611516579679, 0.33350287119757405], [-0.2981232203175715, 1.2684653889482072, 0.35400243121536157]]"
126,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2981232203175715, 1.2684653889482072, 0.3540024312153616], [-0.28297577145741115, 1.2686966070333368, 0.3801570422725385]]"
127,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.28297577145741115, 1.2686966070333368, 0.3801570422725385], [-0.26865726918327293, 1.270201706765996, 0.4044266363165865]]"
128,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.26865726918327293, 1.270201706765996, 0.4044266363165865], [-0.25578444651917276, 1.2706197737747384, 0.4265755862208615]]"
129,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.25578444651917276, 1.2706197737747384, 0.4265755862208615], [-0.25259504161647395, 1.2989793779129792, 0.42209867081467856]]"
130,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.25259504161647395, 1.2989793779129792, 0.4220986708146785], [-0.2676835014873676, 1.2956971131236352, 0.39712219539070803]]"
131,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2676835014873675, 1.295697113123635, 0.3971221953907081], [-0.28118684573953734, 1.2948548713271264, 0.37403073697986655]]"
132,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.28118684573953734, 1.2948548713271264, 0.3740307369798665], [-0.2957125846601807, 1.2936682420063488, 0.34928988868253724]]"
133,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2957125846601807, 1.2936682420063488, 0.3492898886825373], [-0.3093917536976983, 1.2939669030848722, 0.32549154889177145]]"
134,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3093917536976983, 1.293966903084872, 0.32549154889177145], [-0.31852893162350165, 1.3132326663984943, 0.30287134473421323]]"
135,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.31852893162350165, 1.3132326663984943, 0.30287134473421323], [-0.3077522178195155, 1.3254048283239417, 0.31724459945932887]]"
136,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.3077522178195155, 1.325404828323942, 0.3172445994593288], [-0.29284725220006846, 1.3204361727272904, 0.3448129732763538]]"
137,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2928472522000685, 1.3204361727272904, 0.3448129732763538], [-0.27905622428197313, 1.3253639810850475, 0.36696192318062937]]"
138,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.27905622428197313, 1.3253639810850475, 0.36696192318062937], [-0.26408843494021, 1.322040190414695, 0.3940590427443714]]"
139,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.26408843494021, 1.322040190414695, 0.3940590427443714], [-0.2500085811737356, 1.323041328096088, 0.4180930096617781]]"
140,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2500085811737356, 1.323041328096088, 0.41809300966177815], [-0.24756269892213711, 1.3537625252478929, 0.4114954501158231]]"
141,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.24756269892213717, 1.3537625252478929, 0.4114954501158231], [-0.2623673098601547, 1.3498699153892832, 0.38722585607177606]]"
142,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2623673098601547, 1.3498699153892832, 0.387225856071776], [-0.2762537155441772, 1.3504870468796895, 0.36295626202772896]]"
143,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.27625371554417716, 1.3504870468796895, 0.36295626202772896], [-0.2912027394063841, 1.3485577723592614, 0.3377441594771167]]"
