uid,name,num_leds,length,reversed,offset,sub_component,num_adressable_leds,bus,status,points
79,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.060325903553881004, 0.701779387184516, 0.5899131809379998], [-0.06871038288995458, 0.687060208468839, 0.5925085692794435]]"
80,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.060325903553881004, 0.701779387184516, 0.5899131809379998], [0.06871038288995458, 0.687060208468839, 0.5925085692794435]]"
81,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.004733160129914751, 0.7053694307737055, 0.5892801593913064], [-0.033896566516257706, 0.7023178937228947, 0.5898182277059959]]"
82,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.004733160129914751, 0.7053694307737055, 0.5892801593913064], [0.033896566516257706, 0.7023178937228947, 0.5898182277059959]]"
83,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.1790222149589696, 1.224584045749826, 0.4977286139928589], [-0.1629916512588478, 1.2319513233444435, 0.49642956417855894]]"
84,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.1790222149589696, 1.224584045749826, 0.4977286139928589], [0.1629916512588478, 1.2319513233444435, 0.49642956417855894]]"
85,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.12282251120281458, 1.067654127039352, 0.5253995927419016], [-0.11658011437370336, 1.0685147855506079, 0.5252478354251908]]"
86,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.12282251120281458, 1.067654127039352, 0.5253995927419016], [0.11658011437370336, 1.0685147855506079, 0.5252478354251908]]"
87,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.09386382089817548, 0.7233196487196539, 0.5861150516578383], [-0.11573637568793295, 0.7285252119239815, 0.5851971704151322]]"
88,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.09386382089817548, 0.7233196487196539, 0.5861150516578383], [0.11573637568793295, 0.7285252119239815, 0.5851971704151322]]"
89,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.1454049811427422, 0.9278535515437273, 0.5500502061203509], [-0.13396780242393425, 0.9328595169992242, 0.5491675193460523]]"
90,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.1454049811427422, 0.9278535515437273, 0.5500502061203509], [0.13396780242393425, 0.9328595169992242, 0.5491675193460523]]"
91,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.07541875169014199, 1.2096926189041037, 0.5003543743270061], [-0.07110850214364352, 1.236179966049953, 0.4956839403778016]]"
92,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.07541875169014199, 1.2096926189041037, 0.5003543743270061], [0.07110850214364352, 1.236179966049953, 0.4956839403778016]]"
93,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.0831560033229975, 1.2072676174406325, 0.5007819675132738], [-0.09901483022884623, 1.230332057356728, 0.4967150844611365]]"
94,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.0831560033229975, 1.2072676174406325, 0.5007819675132738], [0.09901483022884623, 1.230332057356728, 0.4967150844611365]]"
95,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.16063511454007334, 0.845536780232043, 0.5645648738674095], [-0.1564405345257355, 0.8391732081207269, 0.5656869433243182]]"
96,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.16063511454007334, 0.845536780232043, 0.5645648738674095], [0.1564405345257355, 0.8391732081207269, 0.5656869433243182]]"
97,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.11104235159175968, 1.084362489096235, 0.5224534577078275], [-0.10524602616706517, 1.0718888703252718, 0.52465289324422]]"
98,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.11104235159175968, 1.084362489096235, 0.5224534577078275], [0.10524602616706517, 1.0718888703252718, 0.52465289324422]]"
99,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.20473988624126543, 1.273981854572813, 0.4890184475094877], [-0.2205352480467598, 1.2856484006485756, 0.48696132066465225]]"
100,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.20473988624126543, 1.273981854572813, 0.4890184475094877], [0.2205352480467598, 1.2856484006485756, 0.48696132066465225]]"
101,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.21391409781099224, 1.232189784681987, 0.4963875170108941], [-0.23135163710921766, 1.204997060385694, 0.5011823279832971]]"
102,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.21391409781099224, 1.232189784681987, 0.4963875170108941], [0.23135163710921766, 1.204997060385694, 0.5011823279832971]]"
103,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.2065393949243075, 1.4671620672501942, 0.4549555638754659], [-0.23628800249597448, 1.4771068048371874, 0.4532020383228135]]"
104,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.2065393949243075, 1.4671620672501942, 0.4549555638754659], [0.23628800249597448, 1.4771068048371874, 0.4532020383228135]]"
105,face_front,4,0.05,FALSE,0,face_front,4,bus,done,"[[-0.0027281759408536786, 0.724217159616951, 0.5859567962711651], [-0.052798888090853355, 0.7251928870228183, 0.585784749203694]]"
106,face_front,4,0.05,FALSE,0,face_front,4,bus,done,"[[0.0027281759408536786, 0.724217159616951, 0.5859567962711651], [0.052798888090853355, 0.7251928870228183, 0.585784749203694]]"
107,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.12416543052646385, 1.0302039071924034, 0.5320030769343822], [-0.10193395979260648, 1.0228660670978664, 0.5332969361231735]]"
108,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.12416543052646385, 1.0302039071924034, 0.5320030769343822], [0.10193395979260648, 1.0228660670978664, 0.5332969361231735]]"
109,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[-0.09605107637715114, 0.7055489329531653, 0.5892485083139717], [-0.09406016837090288, 0.6900774017269969, 0.5919765567020185]]"
110,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.09605107637715114, 0.7055489329531653, 0.5892485083139717], [0.09406016837090288, 0.6900774017269969, 0.5919765567020185]]"
111,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.010752784264338875, 0.7073708704608989, 0.5889272515741935], [-0.00567685749412112, 0.7119531148525187, 0.5881192782557507]]"
112,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.010752784264338875, 0.7073708704608989, 0.5889272515741935], [0.00567685749412112, 0.7119531148525187, 0.5881192782557507]]"
113,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.13396780242393425, 0.9328595169992241, 0.5491675193460523], [-0.11010177834228402, 0.9328595169992238, 0.5491675193460522]]"
114,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.13396780242393425, 0.9328595169992241, 0.5491675193460523], [0.11010177834228402, 0.9328595169992238, 0.5491675193460522]]"
115,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.21950511575509707, 1.277532542508915, 0.48839236542627673], [-0.21189448817397188, 1.2504879151875883, 0.4931610629062319]]"
116,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.21950511575509707, 1.277532542508915, 0.48839236542627673], [0.21189448817397188, 1.2504879151875883, 0.4931610629062319]]"
117,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.15027235322442503, 0.8918382984233861, 0.5564006669625119], [-0.132852761124932, 0.8984452721610332, 0.5552356792317323]]"
118,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.15027235322442503, 0.8918382984233861, 0.5564006669625119], [0.132852761124932, 0.8984452721610332, 0.5552356792317323]]"
119,face_front,4,0.06,FALSE,0,face_front,4,bus,done,"[[-0.11057795122437948, 0.9642941016123848, 0.5436247539513889], [-0.09878685639015221, 1.0189739383803622, 0.5339832234284597]]"
120,face_front,4,0.06,FALSE,0,face_front,4,bus,done,"[[0.11057795122437948, 0.9642941016123848, 0.5436247539513889], [0.09878685639015221, 1.0189739383803622, 0.5339832234284597]]"
121,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[-0.12358836112300292, 1.0627557261614284, 0.5262633129790055], [-0.12567208665005328, 1.0467122771923172, 0.5290922058958792]]"
122,face_front,1,0.02,FALSE,0,face_front,1,bus,done,"[[0.12358836112300292, 1.0627557261614284, 0.5262633129790055], [0.12567208665005328, 1.0467122771923172, 0.5290922058958792]]"
123,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.09532199121749257, 0.7093184787218141, 0.5885838356899433], [-0.06561177096140572, 0.707164452568301, 0.5889636486179595]]"
124,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.09532199121749257, 0.7093184787218141, 0.5885838356899433], [0.06561177096140572, 0.707164452568301, 0.5889636486179595]]"
125,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.14702620658513035, 0.9201727856554084, 0.551404532378967], [-0.15027235322442503, 0.8918382984233862, 0.5564006669625119]]"
126,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.14702620658513035, 0.9201727856554084, 0.551404532378967], [0.15027235322442503, 0.8918382984233862, 0.5564006669625119]]"
127,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.09103597715334776, 1.0892530714434776, 0.5215911160886323], [-0.08815471934760538, 1.097343860910763, 0.5201644916103177]]"
128,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.09103597715334776, 1.0892530714434776, 0.5215911160886323], [0.08815471934760538, 1.097343860910763, 0.5201644916103177]]"
129,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.12187016774638015, 0.8499768943461399, 0.5637819619516697], [-0.11797135331874829, 0.8707106407959327, 0.5601260430414029]]"
130,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.12187016774638015, 0.8499768943461399, 0.5637819619516697], [0.11797135331874829, 0.8707106407959327, 0.5601260430414029]]"
131,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[-0.0687103828899546, 0.6870602084688392, 0.5925085692794435], [-0.03243839619694052, 0.682393151802893, 0.5933314972901451]]"
132,face_front,3,0.04,FALSE,0,face_front,3,bus,done,"[[0.0687103828899546, 0.6870602084688392, 0.5925085692794435], [0.03243839619694052, 0.682393151802893, 0.5933314972901451]]"
133,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.17160157552268906, 1.3929053046305293, 0.46804903462537667], [-0.16707214907777398, 1.410816460188929, 0.46489081464476456]]"
134,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.17160157552268906, 1.3929053046305293, 0.46804903462537667], [0.16707214907777398, 1.410816460188929, 0.46489081464476456]]"
135,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.09379509776479894, 1.0342612772413202, 0.5312876531240397], [-0.09904652275772734, 1.051202869810382, 0.5283003932579444]]"
136,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.09379509776479894, 1.0342612772413202, 0.5312876531240397], [0.09904652275772734, 1.051202869810382, 0.5283003932579444]]"
137,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[-0.1256720866500533, 1.0467122771923172, 0.5290922058958791], [-0.10294053544586781, 1.0534281395514804, 0.5279080181632344]]"
138,face_front,2,0.02,FALSE,0,face_front,2,bus,done,"[[0.1256720866500533, 1.0467122771923172, 0.5290922058958791], [0.10294053544586781, 1.0534281395514804, 0.5279080181632344]]"
139,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.10009373690067003, 1.0549754889409122, 0.5276351787172948], [-0.0932240178788099, 1.0537069853370853, 0.5278588501277754]]"
140,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.10009373690067003, 1.0549754889409122, 0.5276351787172948], [0.0932240178788099, 1.0537069853370853, 0.5278588501277754]]"
141,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[-0.1643845023472157, 0.7813110139701785, 0.5758896093160516], [-0.13575475384382552, 0.7940970271495299, 0.573635090216838]]"
142,face_front,2,0.03,FALSE,0,face_front,2,bus,done,"[[0.1643845023472157, 0.7813110139701785, 0.5758896093160516], [0.13575475384382552, 0.7940970271495299, 0.573635090216838]]"
143,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[-0.10832948959558833, 1.072214401690799, 0.5245954932814108], [-0.1140939937430019, 1.0841201820362607, 0.5224961829801171]]"
144,face_front,1,0.01,FALSE,0,face_front,1,bus,done,"[[0.10832948959558833, 1.072214401690799, 0.5245954932814108], [0.1140939937430019, 1.0841201820362607, 0.5224961829801171]]"
